PRODUCT_ID,PRODUCT_NAME,PRODUCT_CATEGORY,PRICE,SUPPLIER_ID,PRODUCT_COLOR,MANUFACTURING_DATE,EXPIRATION_DATE,WARRANTY_PERIOD,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT_GRAMS,DISCOUNT_PERCENTAGE
prod-00445,Coca-Cola Classic 12-Pack (445),Beverages,24.73,4b1ff39c-e457-454a-9a8f-cbc9778e1a63,Red,2022-07-23,2024-12-15,23 months,567,3.7,2917,1603,25
prod-00446,Pringles Sour Cream & Onion (446),Snacks,54.43,21543ab1-e9d6-4aef-b96b-a9b5a7c6e51b,White,2020-04-19,2028-12-26,27 months,148,4.0,2939,878,0
prod-00447,Sargento Shredded Cheddar (447),Dairy,63.28,45b351f0-bf65-4661-80bd-a2104acd5a62,Blue,2021-02-09,2027-11-01,31 months,941,4.9,542,1977,30
prod-00448,Pepperidge Farm Milano Cookies (448),Bakery,93.37,548c7f48-f59d-49c6-8437-25c56f051a5d,Yellow,2021-12-08,2028-03-05,36 months,794,3.5,2183,1870,5
prod-00449,Blueberries Pint (449),Fruits,91.43,f7733bda-4268-4dae-8f6d-c51e5046dbb1,Red,2021-07-09,2028-01-12,24 months,86,3.8,3027,139,15
prod-00450,Dave's Killer Bread (450),Bakery,86.65,de447ce7-d9a7-4a51-a0d1-898d487bee57,Orange,2023-12-25,2026-06-16,8 months,329,4.2,1321,575,5
prod-00451,Nature Valley Granola Bars (451),Snacks,42.14,2fdc0821-0001-429e-a3be-30e0256b55e2,Green,2020-12-31,2026-08-04,28 months,398,4.5,3549,1237,20
prod-00452,Bananas Bunch (452),Fruits,6.00,27bae22a-09a2-4219-91a8-f2180ba0403e,Purple,2023-08-01,2026-07-25,28 months,546,4.8,2540,1449,25
prod-00453,Nature Valley Granola Bars (453),Snacks,52.92,4943567b-e737-499a-a9fc-0a833140b3fa,Orange,2020-04-29,2026-07-01,34 months,351,4.8,2462,778,25
prod-00454,Organic Baby Spinach (454),Vegetables,28.60,c8a845ae-adfa-4187-aa09-894a6666f03b,White,2023-11-13,2027-11-04,9 months,230,4.6,4603,937,20
prod-00455,Nestle Pure Life Water 6-Pack (455),Beverages,61.81,417942ec-fba2-4247-96d4-fbce35734c82,Blue,2022-05-31,2028-04-18,9 months,656,3.5,994,1745,10
prod-00456,Silk Almond Milk (456),Dairy,53.42,7afed045-f508-43f8-ae4e-4a6a3f40c328,Purple,2020-01-07,2028-08-18,11 months,148,3.0,4002,631,10
prod-00457,Entenmann's Chocolate Donuts (457),Bakery,99.43,d46c0493-5825-4a51-afa1-857c0d4afb0a,Black,2023-12-17,2027-12-19,17 months,749,3.8,2353,329,20
prod-00458,Starbucks Cold Brew (458),Beverages,21.29,a2a5db5a-2120-4781-bbd7-d7976977b827,Black,2020-08-03,2026-04-15,20 months,165,3.3,2110,1511,15
prod-00459,Bananas Bunch (459),Fruits,15.12,f2fd93c6-5721-4b0d-9546-40b8c380ef3d,Green,2019-09-05,2025-01-02,33 months,240,4.4,4290,1084,25
prod-00460,Coca-Cola Classic 12-Pack (460),Beverages,92.15,8c4d11d9-6133-4811-bb5d-a9f875933ac3,White,2022-12-11,2027-03-22,33 months,302,4.3,4735,880,15
prod-00461,Philadelphia Cream Cheese (461),Dairy,76.84,536079b9-516e-4d5b-8aed-a7040d62cc61,Purple,2020-01-23,2026-01-29,10 months,977,3.1,3315,1428,20
prod-00462,Broccoli Crowns (462),Vegetables,8.59,eb728366-103e-43a1-9820-2eae8dceb548,Blue,2024-06-22,2026-03-12,36 months,210,4.7,4704,175,0
prod-00463,Gatorade Lemon-Lime (463),Beverages,18.17,96280957-26a7-44e7-a3db-054baaa63ed9,White,2022-01-29,2025-10-01,11 months,305,3.5,2660,364,5
prod-00464,Russet Potatoes 5lb (464),Vegetables,89.29,6d5262fa-7f41-47e0-9958-09d985f50692,White,2021-01-17,2026-12-22,11 months,372,3.9,2946,414,5
prod-00465,Chex Mix Traditional (465),Snacks,61.29,3374eb30-4a43-4a5a-be43-9ae7e9f308b3,Yellow,2021-09-13,2027-12-09,34 months,177,4.3,1145,727,0
prod-00466,Cabot Vermont Cheddar (466),Dairy,27.26,185bde2f-f1a0-4d75-9315-6a06eb2d3dff,Purple,2022-11-11,2028-08-07,32 months,67,3.9,4933,1638,15
prod-00467,Marie Callender's Chicken Pot Pie (467),Frozen Foods,79.80,9a74ab23-1b99-4244-bedf-474c54a8cee5,Orange,2020-11-03,2028-11-16,34 months,842,3.9,3034,1091,5
prod-00468,Popcorners Kettle Corn (468),Snacks,81.58,12a1b33d-ff1e-4972-8eac-d18be66d67d9,Yellow,2021-10-22,2029-05-15,18 months,784,3.1,570,1646,5
prod-00469,Cabot Vermont Cheddar (469),Dairy,86.38,5d98c673-dd81-4a22-929b-b6e1228445ae,White,2024-07-16,2029-01-22,34 months,615,3.8,4479,1384,10
prod-00470,Entenmann's Chocolate Donuts (470),Bakery,30.45,70b42192-8273-48ff-92ee-a9c50424131a,White,2023-09-15,2025-02-03,29 months,619,4.5,471,1492,30
prod-00471,Red Bull Energy Drink (471),Beverages,58.92,955594e4-fb19-4378-9289-cd6624b41de6,White,2023-09-29,2028-03-15,12 months,372,4.8,3503,1787,15
prod-00472,Blueberries Pint (472),Fruits,29.91,6f709f1b-ad25-4f45-ae41-3f93cad3fe21,White,2021-07-01,2025-03-02,27 months,921,3.8,1503,1833,20
prod-00473,Marie Callender's Chicken Pot Pie (473),Frozen Foods,49.28,75ea085e-8f19-4b70-bcc8-734d81ab5083,Red,2020-07-22,2026-02-19,10 months,735,3.8,4702,181,20
prod-00474,Cucumbers 2-Pack (474),Vegetables,20.86,42c879d4-4ea6-4426-afad-363d9df8b54d,Purple,2022-05-06,2029-05-12,6 months,841,4.4,4046,1760,0
prod-00475,Blueberries Pint (475),Fruits,80.62,722ab7a7-ba09-46b6-bb87-6426bfef3ba7,Blue,2023-03-11,2028-07-26,12 months,675,4.9,4175,329,30
prod-00476,Horizon Organic Whole Milk (476),Dairy,67.09,4d7bce56-6e73-497d-85b1-05493e369e28,Purple,2022-05-19,2028-06-28,9 months,337,3.5,4773,745,5
prod-00477,Russet Potatoes 5lb (477),Vegetables,57.53,b0466f54-9e54-413d-be64-410462b06ed5,Black,2021-03-16,2028-05-15,32 months,992,3.9,2620,1721,20
prod-00478,Lay's Classic Potato Chips (478),Snacks,4.83,f8974d60-92c5-4c94-83e4-a05c71868d17,Blue,2024-01-23,2024-09-19,15 months,903,4.6,1107,397,30
prod-00479,Avocados 4-Pack (479),Fruits,81.48,a160c233-0268-4d00-9252-7797ca68ee83,Black,2019-09-07,2026-06-28,11 months,712,4.2,3446,1678,0
prod-00480,Doritos Nacho Cheese (480),Snacks,68.47,47f595ad-fb9d-4508-b786-58364fd30dde,Green,2021-12-26,2027-12-12,28 months,688,3.2,767,1839,30
prod-00481,Seedless Red Grapes (481),Fruits,76.89,6eac7c34-6417-4669-a5e5-0fa33c548e4c,Yellow,2021-12-17,2025-05-28,22 months,204,4.3,1546,380,10
prod-00482,Green Giant Cauliflower Rice (482),Frozen Foods,72.87,66924a92-244f-4aaf-9422-30a1bd8787d8,Purple,2023-06-24,2028-02-12,21 months,539,3.4,4066,567,15
prod-00483,Lay's Classic Potato Chips (483),Snacks,44.58,2c764e53-021d-4b61-b663-8d09cc8f5405,Red,2023-10-14,2025-05-10,27 months,435,4.0,2007,629,5
prod-00484,Doritos Nacho Cheese (484),Snacks,31.70,8744b7ce-2a53-45c4-a7f6-57513b226e9b,Green,2020-08-15,2027-08-13,16 months,834,4.1,2467,507,30
prod-00485,Cabot Vermont Cheddar (485),Dairy,92.52,dfacece6-e583-4731-960e-33197581b4f2,Black,2020-09-26,2027-05-07,10 months,153,4.8,2205,1826,5
prod-00486,Entenmann's Chocolate Donuts (486),Bakery,39.78,bda7970a-3c95-40ba-939a-cf898253bed2,Yellow,2020-10-28,2024-09-29,7 months,978,3.9,4468,1074,0
prod-00487,Organic Gala Apples (487),Fruits,36.83,e9cbc8f6-9779-42db-84f9-fac8cc4f7592,Black,2024-05-18,2029-01-20,9 months,442,3.6,3129,322,5
prod-00488,Wonder Bread Classic White (488),Bakery,79.15,0479297b-9688-4edc-a795-11c24739693c,Purple,2024-01-21,2025-10-23,8 months,860,3.5,140,1997,15
prod-00489,Tropicana Orange Juice 1L (489),Beverages,99.50,518eabda-b47e-436e-885f-28962987a7b7,Orange,2020-01-18,2026-06-27,17 months,295,4.7,4933,868,20
prod-00490,Organic Baby Spinach (490),Vegetables,49.81,5fb60d22-14d0-439e-8393-1c563ca6c7a4,Black,2022-06-23,2025-05-06,34 months,225,3.3,4904,1138,0
prod-00491,Thomas' English Muffins (491),Bakery,60.79,29f13d15-4da4-4453-80cb-50b40e3e3271,Purple,2019-10-01,2029-02-22,25 months,88,3.9,225,793,15
prod-00492,Russet Potatoes 5lb (492),Vegetables,34.31,8801584e-9a03-4db3-8087-6612ad074e2d,Blue,2021-11-08,2028-05-01,11 months,526,3.4,877,645,5
prod-00493,Eggo Waffles Homestyle (493),Frozen Foods,25.67,320087a9-6e07-4d6f-9af3-39d63ed2bec5,Green,2020-05-12,2028-08-13,16 months,731,4.5,935,1303,20
prod-00494,Nature Valley Granola Bars (494),Snacks,67.49,41b65926-0653-402e-a5e9-d8321710d739,Purple,2020-05-23,2027-01-08,6 months,808,3.9,978,1125,15
prod-00495,Doritos Nacho Cheese (495),Snacks,99.44,8cfca1ab-6ed5-495e-af5a-4d7200e96fce,Green,2024-07-12,2029-02-28,10 months,587,3.7,4589,250,20
prod-00496,Silk Almond Milk (496),Dairy,57.29,dc4e4113-23c6-4880-8a6a-f5774da630ad,Orange,2020-12-21,2028-09-02,10 months,916,3.7,936,1233,20
prod-00497,Dave's Killer Bread (497),Bakery,27.93,84361a8a-48d5-424b-ab04-74e89e44a8f7,Yellow,2021-04-16,2028-08-17,24 months,867,4.7,624,1430,0
prod-00498,Roma Tomatoes (498),Vegetables,11.96,2aa6cf50-462f-4229-a863-69db5a06f8dd,Yellow,2020-08-21,2029-03-08,19 months,970,4.1,1351,1937,30
prod-00499,Sara Lee Honey Wheat Bread (499),Bakery,34.16,2d7d2513-d62f-4ea3-8930-5069e2fd9e80,White,2023-11-20,2029-07-22,20 months,457,4.4,4341,1520,30
prod-00500,Hot Pockets Ham & Cheese (500),Frozen Foods,2.42,b0891df1-2119-4db3-a2a4-989cf89f1ec4,White,2023-02-19,2025-10-01,32 months,574,4.8,834,1988,5
prod-00501,Silk Almond Milk (501),Dairy,28.68,3767c38f-717d-47b8-96f1-b641d2e648e2,Red,2021-02-25,2029-08-08,23 months,877,4.8,268,717,10
prod-00502,King's Hawaiian Rolls (502),Bakery,18.94,0ab2c707-bae7-41c5-bcfc-792800136d94,Blue,2024-04-11,2026-02-05,16 months,555,3.7,1248,866,10
prod-00503,Roma Tomatoes (503),Vegetables,54.58,9ba24b12-04f7-4c75-a6f3-aae2b1b84f65,Purple,2021-01-27,2025-01-18,35 months,952,4.9,399,113,10
prod-00504,Oroweat Whole Grain Bread (504),Bakery,36.47,ada5ad34-2046-4994-a171-8b77994fd82e,Red,2021-07-10,2028-02-26,8 months,874,3.0,3421,1396,30
prod-00505,Entenmann's Chocolate Donuts (505),Bakery,94.45,967450a1-472b-428e-9c60-f12593313ac6,Yellow,2024-05-24,2025-05-12,12 months,85,3.8,621,1501,15
prod-00506,DiGiorno Pepperoni Pizza (506),Frozen Foods,51.85,10f259b2-23b4-4668-8b35-ee6e8cc9176d,Black,2024-02-02,2028-02-26,26 months,734,4.8,717,755,10
prod-00507,Roma Tomatoes (507),Vegetables,48.87,54824944-e3de-4712-aca5-5b5757d6f243,Blue,2022-01-15,2029-03-31,29 months,69,3.5,3684,1027,30
prod-00508,Entenmann's Chocolate Donuts (508),Bakery,87.00,72d794dc-bc36-4508-aa9d-41487de08203,White,2022-02-03,2025-04-11,9 months,370,3.5,1817,306,25
prod-00509,Kind Protein Bars (509),Snacks,30.57,f2f557ee-4cf3-4709-ac9b-8d8898ce62a4,Purple,2020-11-23,2025-04-06,35 months,825,3.6,4701,718,25
prod-00510,Land O'Lakes Butter (510),Dairy,77.30,5fc86cc1-7a23-42b9-bde7-84686a711a61,Green,2020-02-15,2028-10-24,31 months,561,4.2,401,1370,5
prod-00511,Coca-Cola Classic 12-Pack (511),Beverages,43.66,0b81ab0f-d41a-4d7b-a646-4e445fd7dec7,Orange,2020-06-15,2028-06-30,8 months,449,3.9,752,834,30
prod-00512,Bananas Bunch (512),Fruits,14.07,c5c4ada5-5e35-42b4-bd0e-4f023810ca29,Blue,2020-01-28,2026-04-05,20 months,703,4.5,3401,879,10
prod-00513,Nestle Pure Life Water 6-Pack (513),Beverages,55.44,83cd2ec6-0782-497b-ace8-0f0f80333aa4,White,2022-04-09,2026-08-27,12 months,932,4.8,4259,1860,30
prod-00514,Dole Pineapple Chunks (514),Fruits,48.98,5eb16de4-5cb7-486c-9aed-6157f0beeb57,Blue,2019-12-22,2027-10-30,27 months,520,4.3,2737,1510,20
prod-00515,Silk Almond Milk (515),Dairy,92.65,bba2eda9-072c-40d8-a444-9c0ae0ad713f,Blue,2022-08-23,2027-01-14,12 months,192,3.4,2379,1198,30
prod-00516,Kind Protein Bars (516),Snacks,5.91,c24c0019-530a-497b-99c4-fefb2e8a8ee2,Purple,2020-10-17,2027-07-21,36 months,141,4.9,1722,1166,25
prod-00517,Silk Almond Milk (517),Dairy,8.09,e093cafd-1155-4e0f-8418-ceb377e01705,White,2023-09-20,2027-10-22,25 months,403,3.5,4514,1256,20
prod-00518,Sweet Potatoes (518),Vegetables,43.04,2fdcc60a-6750-4e4b-a27c-6c525b0e1335,Orange,2023-12-14,2026-12-23,12 months,883,3.3,1781,530,20
prod-00519,Seedless Red Grapes (519),Fruits,18.71,eafbd790-046c-43ee-84f4-6eea07953005,Blue,2020-02-14,2029-04-03,34 months,849,3.2,191,894,30
prod-00520,Oreo Double Stuf Cookies (520),Snacks,70.52,007a545f-4c37-4550-9a10-0e7ac940d886,Blue,2022-04-17,2028-03-15,36 months,776,4.1,3806,1559,10
prod-00521,Organic Gala Apples (521),Fruits,87.99,23713d66-d842-47dd-a45f-d8c910e68302,Blue,2023-08-28,2024-12-07,17 months,903,3.2,1060,155,5
prod-00522,Bananas Bunch (522),Fruits,3.01,f90409be-35a0-427e-8745-0c1ec23da2e0,Yellow,2024-07-05,2026-02-04,14 months,100,3.3,4259,307,5
prod-00523,Broccoli Crowns (523),Vegetables,18.77,8b0bf4eb-5412-437f-8036-fe8d0c27f12d,Purple,2022-03-16,2027-12-08,32 months,714,3.6,943,838,10
prod-00524,Cabot Vermont Cheddar (524),Dairy,2.41,1f3622ca-ce4c-4498-8007-d7b595ed5494,Yellow,2022-03-15,2024-11-07,8 months,747,3.6,318,203,5
prod-00525,Nature Valley Granola Bars (525),Snacks,31.46,5523bce6-0d5a-4925-8627-a4e513dc5989,Green,2019-12-09,2025-09-13,32 months,624,4.2,803,563,25
prod-00526,Oroweat Whole Grain Bread (526),Bakery,8.30,12fbc51f-aa9e-49ec-ad2b-5e0870e8111f,Red,2024-01-08,2027-05-16,34 months,239,4.6,4814,1971,10
prod-00527,Carrots 2lb Bag (527),Vegetables,61.79,1a8b273a-5134-4129-a854-589325ac5bf6,White,2024-03-21,2029-01-30,21 months,174,4.5,346,569,5
prod-00528,Russet Potatoes 5lb (528),Vegetables,2.44,59beb5c5-5e94-40d7-b86b-9cc4712834db,Green,2020-05-14,2024-09-10,11 months,199,3.5,4137,679,0
prod-00529,Thomas' English Muffins (529),Bakery,72.69,3afa9877-4f91-4c88-be2d-2c1f21732c14,Orange,2023-01-05,2029-07-14,14 months,363,3.5,156,349,0
prod-00530,Birds Eye Steamfresh Broccoli (530),Frozen Foods,7.62,e6e6db3d-180d-4b2c-87e4-5e81503b3a58,Black,2020-05-18,2027-11-19,22 months,619,4.9,4059,1091,5
prod-00531,Lipton Green Tea (531),Beverages,25.12,8cc26a51-7bd0-4bb5-b671-a572d2ae3ccd,Green,2020-12-01,2028-11-28,9 months,391,3.0,4952,702,20
prod-00532,DiGiorno Pepperoni Pizza (532),Frozen Foods,82.50,e57acca1-6f4c-40a7-9e71-80336aeaab5b,Red,2021-03-17,2025-01-09,25 months,354,4.8,1958,882,25
prod-00533,Red Bull Energy Drink (533),Beverages,83.83,0ee09661-1c89-4b08-bc3a-a0097cb7abd6,Red,2021-02-28,2028-08-28,23 months,741,3.4,2012,502,0
prod-00534,Stouffer's Lasagna (534),Frozen Foods,72.58,a93db6f4-ed4a-4dc9-8da9-2876680f9386,Orange,2020-07-21,2025-09-19,14 months,731,4.9,4321,125,25
prod-00535,Cabot Vermont Cheddar (535),Dairy,59.41,e4f5fa41-f1d4-4522-bbfd-a19b3f31003e,Yellow,2023-11-15,2029-07-26,17 months,887,3.7,366,818,30
prod-00536,Silk Almond Milk (536),Dairy,7.15,3ed202a0-bec2-4b41-9fd1-b3b58fde1c65,Blue,2021-10-12,2027-10-10,32 months,832,3.9,3582,1040,15
prod-00537,DiGiorno Pepperoni Pizza (537),Frozen Foods,90.02,9b52b9d5-6d4e-40cb-8ef8-813a0589b808,Purple,2024-06-06,2029-03-14,15 months,103,4.4,1780,1887,25
prod-00538,Blueberries Pint (538),Fruits,68.25,7276d5d9-3bb6-42c7-b3b4-f59bd6947a76,Purple,2022-07-04,2027-01-12,29 months,493,4.2,3293,109,10
prod-00539,Oreo Double Stuf Cookies (539),Snacks,85.83,900816ac-7682-4a10-89d5-939d5d4916c2,Black,2024-04-26,2026-11-24,10 months,662,3.6,1631,1733,15
prod-00540,Thomas' English Muffins (540),Bakery,49.80,110b7819-97cd-46e7-ad37-4f6733435e3b,White,2022-06-09,2028-01-07,27 months,313,4.1,2106,713,5
prod-00541,Ben & Jerry's Chocolate Fudge Brownie (541),Frozen Foods,87.79,1ef4ba0e-2126-4b00-afd5-728f738a6858,Blue,2023-03-11,2025-10-31,17 months,102,4.5,4805,1620,5
prod-00542,Strawberries 1lb (542),Fruits,7.99,6551d00f-5ec8-4931-a09d-e8aa11ea77f0,White,2021-08-23,2029-05-07,11 months,621,3.1,4664,1533,30
prod-00543,Popcorners Kettle Corn (543),Snacks,25.60,9b96ab85-8f6b-41cc-ad62-d3ccfd751b84,Orange,2020-12-06,2027-04-24,11 months,669,3.0,4996,1259,20
prod-00544,Yoplait Original Yogurt (544),Dairy,68.35,cf692521-1491-4d2f-9a71-961c4a17cbb9,Green,2022-07-14,2027-05-31,12 months,54,3.9,4328,947,30
prod-00545,Lipton Green Tea (545),Beverages,20.57,6f70d692-99c6-49f3-9d59-497bf5234a63,Purple,2023-11-27,2028-09-10,13 months,152,3.3,3550,320,0
prod-00546,Avocados 4-Pack (546),Fruits,31.42,0a950be2-bb7f-4384-9057-c44bd708c753,Blue,2023-01-25,2028-05-10,32 months,245,4.3,1119,643,25
prod-00547,Tropicana Orange Juice 1L (547),Beverages,76.93,35f342c9-8384-4760-ad12-cca27fdacc81,Orange,2022-10-25,2027-03-13,17 months,823,3.4,417,1400,0
prod-00548,Starbucks Cold Brew (548),Beverages,79.57,d03fb06c-ce34-4abf-a429-8a31744f5cb8,Purple,2023-09-28,2028-02-27,11 months,926,3.9,1700,195,25
prod-00549,Nestle Pure Life Water 6-Pack (549),Beverages,19.27,f3bf1061-cf07-4c25-8b85-6e27a2eb06ac,White,2020-01-02,2028-07-29,36 months,933,3.4,810,1936,15
prod-00550,Pepperidge Farm Milano Cookies (550),Bakery,12.27,1745e5ec-c4c5-44d7-9aee-74b2301a3465,Black,2022-11-28,2029-05-16,23 months,399,4.1,3296,1562,30
prod-00551,Dave's Killer Bread (551),Bakery,39.40,55031a30-9360-4ff4-950c-9cd739ddd1e2,Green,2023-09-25,2028-09-06,18 months,96,3.2,550,1631,0
prod-00552,Chex Mix Traditional (552),Snacks,62.45,095c3f87-943e-48d6-80ff-ccb856f715d9,Blue,2021-03-28,2024-09-09,33 months,916,3.0,1981,879,5
prod-00553,Popcorners Kettle Corn (553),Snacks,81.56,62de657a-0010-454b-ab3a-67b79b5f8ccc,Purple,2023-05-10,2025-04-12,9 months,872,3.1,1843,1811,20
prod-00554,Philadelphia Cream Cheese (554),Dairy,73.54,1dacb4aa-206f-47a4-8087-781e915461a2,White,2022-05-07,2025-05-03,11 months,985,4.9,1423,714,10
prod-00555,Wonder Bread Classic White (555),Bakery,75.06,9d387dbd-8929-4830-bfb1-6ace88e1baf1,White,2024-02-16,2025-10-20,16 months,869,3.3,3660,1310,15
prod-00556,Broccoli Crowns (556),Vegetables,60.15,35e72b24-be32-4c7f-b28a-dafe8b85e360,Green,2023-07-30,2027-09-23,29 months,705,4.4,2780,941,25
prod-00557,Yoplait Original Yogurt (557),Dairy,80.64,8575ee06-02c0-4372-a9e4-d7b4e9c37958,Red,2020-10-27,2026-01-06,26 months,318,3.1,4337,1961,15
prod-00558,DiGiorno Pepperoni Pizza (558),Frozen Foods,56.43,e817df30-0594-4e4f-a602-be1846085e91,Orange,2019-08-30,2029-06-11,30 months,419,3.2,3151,1160,10
prod-00559,King's Hawaiian Rolls (559),Bakery,52.57,e458b978-1530-415a-b79e-75bbc5f9f752,Black,2024-03-12,2025-07-19,22 months,685,4.0,4764,1333,5
prod-00560,Popcorners Kettle Corn (560),Snacks,25.69,b8ae7906-eff0-4f59-9989-91e7c86f52e1,White,2021-02-06,2026-09-16,34 months,155,3.9,2451,979,15
prod-00561,Carrots 2lb Bag (561),Vegetables,59.56,d00ef54c-5d21-4248-89df-08452c8581d4,White,2022-06-07,2029-08-15,35 months,719,4.9,2804,1538,0
prod-00562,Tropicana Orange Juice 1L (562),Beverages,50.37,65d85e43-dc31-4db1-ae72-b42a14da949b,Orange,2023-09-28,2027-04-19,28 months,708,4.9,2740,1890,0
prod-00563,Eggo Waffles Homestyle (563),Frozen Foods,38.80,50ea75e5-2bee-4887-9a20-ff722d31eed0,Orange,2019-09-03,2028-08-15,30 months,706,4.6,4225,230,0
prod-00564,Cabot Vermont Cheddar (564),Dairy,1.20,b70ce286-1f27-493d-a4d8-2ee1db0ee2eb,Black,2021-10-14,2028-10-09,17 months,169,4.2,3548,1960,20
prod-00565,Popcorners Kettle Corn (565),Snacks,31.02,45b7840b-0107-4299-9238-1a625d10b950,Black,2023-06-10,2027-11-27,34 months,880,3.9,794,197,10
prod-00566,DiGiorno Pepperoni Pizza (566),Frozen Foods,16.02,c594f394-88fa-45d8-a4a2-f82da4c361ee,Green,2022-02-15,2026-09-18,17 months,836,3.7,4353,1566,5
prod-00567,Nestle Pure Life Water 6-Pack (567),Beverages,25.11,161995d9-ad0e-4538-98a3-0f5c4f2bc6f9,White,2021-07-03,2027-10-03,16 months,653,4.9,2293,1668,0
prod-00568,Sara Lee Honey Wheat Bread (568),Bakery,33.69,e8a3214d-8415-407b-bfef-0391e60c03e4,Blue,2024-07-08,2025-05-15,30 months,107,4.2,439,1159,0
prod-00569,Sara Lee Honey Wheat Bread (569),Bakery,62.25,4b16cc04-bc66-4196-af6a-12eafbf36c58,Blue,2020-07-03,2028-01-11,9 months,395,4.2,1868,1069,20
prod-00570,Carrots 2lb Bag (570),Vegetables,39.41,db4c8f64-c218-4901-b36f-42000723c728,Yellow,2019-10-03,2026-09-19,11 months,790,3.5,191,1872,0
prod-00571,Kind Protein Bars (571),Snacks,47.70,fdeb63c7-b992-47af-8787-7af0738caeee,Black,2021-04-24,2026-01-15,29 months,523,3.1,4524,1638,25
prod-00572,Red Bull Energy Drink (572),Beverages,32.36,4eea6214-35c3-48f8-b3b0-ea48a143ee17,Purple,2021-04-13,2029-08-09,8 months,166,4.9,271,1766,20
prod-00573,Birds Eye Steamfresh Broccoli (573),Frozen Foods,33.44,1247ef44-2d69-4712-b29d-3c912d0d8ec7,Orange,2023-05-29,2028-07-25,8 months,879,3.6,2849,1343,25
prod-00574,Sweet Potatoes (574),Vegetables,53.89,4b840441-a016-48a5-84aa-b220efa47cce,Orange,2021-08-06,2027-09-24,33 months,840,3.9,3202,1485,10
prod-00575,Land O'Lakes Butter (575),Dairy,34.26,282f2c22-b4e3-4b88-ae08-25f62bda4d5c,Purple,2020-11-03,2025-04-17,24 months,176,3.2,720,1054,15
prod-00576,Carrots 2lb Bag (576),Vegetables,99.55,8f97202e-7aae-4c81-a66b-7e0d6b8e43ab,Green,2023-05-19,2025-08-19,31 months,442,4.7,1088,793,0
prod-00577,Lay's Classic Potato Chips (577),Snacks,60.71,1a786013-53ce-4a1f-89ce-38418ee3f8b8,Yellow,2022-11-20,2026-02-14,13 months,957,3.1,176,127,0
prod-00578,Lay's Classic Potato Chips (578),Snacks,12.72,66845e34-1668-4003-a0e1-5d49c3f6e1be,Green,2023-12-04,2025-07-27,6 months,690,4.7,2298,1004,30
prod-00579,Stouffer's Lasagna (579),Frozen Foods,35.13,7bb93e47-fd6a-45ff-87e0-e8dea207e1c6,Black,2024-02-03,2026-12-03,36 months,107,3.3,4337,1661,10
prod-00580,Roma Tomatoes (580),Vegetables,80.13,2c3deb8f-6a9f-424e-bafa-826f2a4b9b61,Green,2023-02-09,2029-07-24,24 months,683,4.8,330,768,15
prod-00581,Birds Eye Steamfresh Broccoli (581),Frozen Foods,75.31,68e1f0de-c1df-4222-8ef6-20179fc8fe66,Green,2021-06-24,2026-07-18,24 months,562,4.5,2275,621,20
prod-00582,Cucumbers 2-Pack (582),Vegetables,47.03,93af1462-7c52-4399-80b1-e64b89937da6,Blue,2022-09-24,2028-06-05,35 months,800,3.3,3007,1022,15
prod-00583,Gatorade Lemon-Lime (583),Beverages,77.87,ca4d979a-e7a4-4f4c-a319-6248ec75289a,Red,2023-03-03,2025-04-30,14 months,851,4.1,2644,208,0
prod-00584,Chobani Greek Yogurt (584),Dairy,37.37,b0e09d4c-786b-422c-a8d4-2e203239f814,White,2021-04-02,2027-01-28,7 months,145,3.6,3712,929,10
prod-00585,Pepperidge Farm Milano Cookies (585),Bakery,51.37,bfa8fa8f-bcf3-4339-9783-243e121c4a69,Blue,2020-04-23,2026-05-03,25 months,687,3.4,2957,707,25
prod-00586,Organic Baby Spinach (586),Vegetables,16.05,700474f1-a404-4588-bec2-4ecc3297aa99,Black,2024-01-13,2026-03-24,28 months,167,4.7,1653,757,5
prod-00587,Navel Oranges (587),Fruits,53.27,a6f52022-975d-403c-896b-e82bd0c7b2ab,Yellow,2020-12-21,2027-10-30,35 months,609,3.8,4464,1304,10
prod-00588,Doritos Nacho Cheese (588),Snacks,45.44,4c92aa5e-c160-4693-9dce-412834070b61,White,2021-05-18,2026-04-11,14 months,650,3.8,2765,309,20
prod-00589,Starbucks Cold Brew (589),Beverages,44.86,6b595f70-46d1-49cb-a72e-979e320c05c7,Green,2020-05-02,2028-11-26,26 months,537,3.3,3840,441,20
prod-00590,Stouffer's Lasagna (590),Frozen Foods,3.00,e4bc4a55-115b-4bf2-bc32-7c9be971ae13,Purple,2021-04-22,2029-05-05,17 months,286,3.8,1061,1780,0
prod-00591,Kind Protein Bars (591),Snacks,37.97,67a2c226-6199-4032-9bfd-06c40bd97687,Black,2022-09-18,2026-01-10,32 months,934,4.7,1727,1172,30
prod-00592,Lay's Classic Potato Chips (592),Snacks,74.28,e9182d7c-37fc-415e-98b2-a70e96016397,Black,2023-07-21,2028-02-03,7 months,946,3.7,2067,1596,10
prod-00593,Popcorners Kettle Corn (593),Snacks,83.46,101ac344-99ab-4514-8ba7-e8591a093dd2,Black,2021-07-11,2025-03-21,28 months,321,4.9,3431,765,5
prod-00594,Sargento Shredded Cheddar (594),Dairy,40.67,915f1862-04d7-4223-a709-a34a3efc79bf,Green,2023-11-07,2027-10-01,29 months,238,4.9,1174,872,10
